Trans id,Member id,Store id,Date
06-03-2022_11:17:56_20_3,20,3,2022-03-06
06-03-2022_18:32:21_100_3,100,3,2022-03-06
06-03-2022_11:51:46_100_3,100,3,2022-03-06
06-03-2022_17:28:55_82_1,82,1,2022-03-06
06-03-2022_08:51:51_73_3,73,3,2022-03-06
06-03-2022_22:13:46_37_2,37,2,2022-03-06
06-03-2022_01:25:38_73_2,73,2,2022-03-06
07-03-2022_17:11:03_62_3,62,3,2022-03-07
07-03-2022_07:25:42_36_2,36,2,2022-03-07
07-03-2022_13:36:47_43_3,43,3,2022-03-07
07-03-2022_22:10:53_68_3,68,3,2022-03-07
07-03-2022_13:38:22_10_1,10,1,2022-03-07
07-03-2022_17:16:14_27_2,27,2,2022-03-07
07-03-2022_06:55:11_37_1,37,1,2022-03-07
07-03-2022_08:01:21_15_3,15,3,2022-03-07
07-03-2022_01:57:39_26_3,26,3,2022-03-07
07-03-2022_07:02:58_40_1,40,1,2022-03-07
07-03-2022_22:45:45_28_1,28,1,2022-03-07
07-03-2022_05:52:55_83_3,83,3,2022-03-07
07-03-2022_02:36:09_50_2,50,2,2022-03-07
07-03-2022_19:30:51_93_3,93,3,2022-03-07
07-03-2022_15:28:55_63_1,63,1,2022-03-07
07-03-2022_06:53:15_91_1,91,1,2022-03-07
07-03-2022_10:25:41_90_1,90,1,2022-03-07
07-03-2022_02:23:16_48_3,48,3,2022-03-07
07-03-2022_23:53:10_86_2,86,2,2022-03-07
07-03-2022_07:18:52_73_3,73,3,2022-03-07
07-03-2022_03:07:26_78_2,78,2,2022-03-07
08-03-2022_01:39:42_46_1,46,1,2022-03-08
08-03-2022_01:28:47_40_1,40,1,2022-03-08
08-03-2022_03:15:07_66_1,66,1,2022-03-08
08-03-2022_10:16:57_88_1,88,1,2022-03-08
08-03-2022_22:11:32_26_2,26,2,2022-03-08
08-03-2022_09:02:45_10_3,10,3,2022-03-08
08-03-2022_10:37:28_96_3,96,3,2022-03-08
08-03-2022_03:41:02_69_3,69,3,2022-03-08
08-03-2022_04:22:38_15_2,15,2,2022-03-08
08-03-2022_17:06:08_89_3,89,3,2022-03-08
08-03-2022_05:44:31_49_1,49,1,2022-03-08
08-03-2022_15:43:28_17_3,17,3,2022-03-08
08-03-2022_03:39:03_44_1,44,1,2022-03-08
08-03-2022_20:57:26_12_2,12,2,2022-03-08
08-03-2022_13:39:03_62_1,62,1,2022-03-08
08-03-2022_21:51:26_71_2,71,2,2022-03-08
08-03-2022_07:09:37_2_2,2,2,2022-03-08
08-03-2022_04:14:10_59_3,59,3,2022-03-08
08-03-2022_01:50:52_99_3,99,3,2022-03-08
08-03-2022_13:33:45_70_2,70,2,2022-03-08
08-03-2022_22:53:32_30_3,30,3,2022-03-08
08-03-2022_21:51:57_95_3,95,3,2022-03-08
08-03-2022_02:54:44_80_1,80,1,2022-03-08
08-03-2022_16:11:35_34_2,34,2,2022-03-08
08-03-2022_12:37:56_8_2,8,2,2022-03-08
08-03-2022_14:18:30_59_2,59,2,2022-03-08
08-03-2022_18:45:56_57_2,57,2,2022-03-08
08-03-2022_15:05:34_21_2,21,2,2022-03-08
08-03-2022_14:55:19_77_2,77,2,2022-03-08
08-03-2022_03:31:33_93_1,93,1,2022-03-08
08-03-2022_21:28:27_89_1,89,1,2022-03-08
08-03-2022_06:38:09_10_3,10,3,2022-03-08
08-03-2022_03:10:55_75_3,75,3,2022-03-08
08-03-2022_16:43:13_71_2,71,2,2022-03-08
08-03-2022_20:30:35_58_1,58,1,2022-03-08
09-03-2022_08:08:15_65_2,65,2,2022-03-09
09-03-2022_16:12:01_91_3,91,3,2022-03-09
09-03-2022_06:30:31_2_3,2,3,2022-03-09
09-03-2022_16:39:52_96_1,96,1,2022-03-09
09-03-2022_02:57:10_74_3,74,3,2022-03-09
09-03-2022_16:26:17_16_1,16,1,2022-03-09
09-03-2022_10:23:02_88_2,88,2,2022-03-09
09-03-2022_05:23:30_45_3,45,3,2022-03-09
09-03-2022_11:42:26_84_2,84,2,2022-03-09
09-03-2022_14:32:04_86_1,86,1,2022-03-09
09-03-2022_22:52:47_79_2,79,2,2022-03-09
09-03-2022_16:44:09_64_2,64,2,2022-03-09
09-03-2022_07:42:17_39_2,39,2,2022-03-09
09-03-2022_17:10:53_63_3,63,3,2022-03-09
09-03-2022_14:36:36_67_2,67,2,2022-03-09
09-03-2022_07:31:10_81_3,81,3,2022-03-09
10-03-2022_17:44:35_55_1,55,1,2022-03-10
10-03-2022_14:10:44_2_1,2,1,2022-03-10
10-03-2022_05:27:15_88_2,88,2,2022-03-10
10-03-2022_12:20:58_79_3,79,3,2022-03-10
10-03-2022_03:58:58_58_2,58,2,2022-03-10
10-03-2022_22:27:23_18_1,18,1,2022-03-10
10-03-2022_15:47:11_18_3,18,3,2022-03-10
10-03-2022_10:24:23_16_3,16,3,2022-03-10
10-03-2022_12:30:35_100_2,100,2,2022-03-10
10-03-2022_19:36:16_36_1,36,1,2022-03-10
10-03-2022_23:02:26_55_2,55,2,2022-03-10
10-03-2022_12:31:49_89_3,89,3,2022-03-10
10-03-2022_06:14:06_54_2,54,2,2022-03-10
10-03-2022_07:49:40_65_2,65,2,2022-03-10
10-03-2022_06:44:51_44_3,44,3,2022-03-10
10-03-2022_03:55:07_31_3,31,3,2022-03-10
10-03-2022_23:08:50_37_3,37,3,2022-03-10
10-03-2022_18:48:56_67_2,67,2,2022-03-10
10-03-2022_09:32:21_57_2,57,2,2022-03-10
10-03-2022_14:25:24_67_1,67,1,2022-03-10
10-03-2022_15:42:33_86_2,86,2,2022-03-10
10-03-2022_09:33:14_51_2,51,2,2022-03-10
10-03-2022_20:44:51_20_2,20,2,2022-03-10
10-03-2022_16:22:15_39_2,39,2,2022-03-10
10-03-2022_18:48:36_55_1,55,1,2022-03-10
10-03-2022_14:10:09_30_2,30,2,2022-03-10
10-03-2022_09:34:19_41_2,41,2,2022-03-10
10-03-2022_20:33:07_58_2,58,2,2022-03-10
10-03-2022_14:55:23_38_2,38,2,2022-03-10
10-03-2022_10:06:44_6_1,6,1,2022-03-10
10-03-2022_11:28:18_37_2,37,2,2022-03-10
10-03-2022_05:31:16_77_2,77,2,2022-03-10
10-03-2022_06:15:52_6_3,6,3,2022-03-10
10-03-2022_06:50:05_17_1,17,1,2022-03-10
10-03-2022_16:15:01_50_2,50,2,2022-03-10
10-03-2022_01:20:51_95_1,95,1,2022-03-10
10-03-2022_09:18:42_17_3,17,3,2022-03-10
11-03-2022_09:45:19_65_2,65,2,2022-03-11
11-03-2022_02:40:08_53_2,53,2,2022-03-11
11-03-2022_18:49:34_38_1,38,1,2022-03-11
11-03-2022_13:35:58_37_3,37,3,2022-03-11
11-03-2022_07:59:38_79_3,79,3,2022-03-11
11-03-2022_14:05:45_96_2,96,2,2022-03-11
11-03-2022_20:38:21_95_3,95,3,2022-03-11
11-03-2022_16:23:01_99_1,99,1,2022-03-11
11-03-2022_08:16:44_66_1,66,1,2022-03-11
11-03-2022_18:39:38_79_3,79,3,2022-03-11
11-03-2022_11:28:51_55_2,55,2,2022-03-11
11-03-2022_18:19:30_84_2,84,2,2022-03-11
11-03-2022_20:52:35_33_2,33,2,2022-03-11
11-03-2022_03:01:57_47_2,47,2,2022-03-11
11-03-2022_16:10:30_8_1,8,1,2022-03-11
11-03-2022_08:38:16_88_1,88,1,2022-03-11
11-03-2022_22:42:28_24_2,24,2,2022-03-11
11-03-2022_11:57:51_18_2,18,2,2022-03-11
11-03-2022_13:23:43_83_2,83,2,2022-03-11
11-03-2022_05:14:25_16_2,16,2,2022-03-11
11-03-2022_22:20:54_80_3,80,3,2022-03-11
11-03-2022_04:27:03_57_1,57,1,2022-03-11
11-03-2022_06:19:52_59_2,59,2,2022-03-11
11-03-2022_17:40:38_90_1,90,1,2022-03-11
11-03-2022_04:41:53_96_3,96,3,2022-03-11
11-03-2022_19:03:40_34_1,34,1,2022-03-11
11-03-2022_11:57:52_92_1,92,1,2022-03-11
12-03-2022_19:44:57_36_1,36,1,2022-03-12
12-03-2022_15:45:13_45_2,45,2,2022-03-12
12-03-2022_10:06:32_54_3,54,3,2022-03-12
12-03-2022_21:01:06_59_1,59,1,2022-03-12
12-03-2022_09:03:22_80_2,80,2,2022-03-12
12-03-2022_23:34:18_23_1,23,1,2022-03-12
12-03-2022_01:40:07_24_2,24,2,2022-03-12
12-03-2022_15:01:35_85_3,85,3,2022-03-12
12-03-2022_04:05:53_65_1,65,1,2022-03-12
12-03-2022_19:53:43_36_1,36,1,2022-03-12
12-03-2022_03:08:28_53_3,53,3,2022-03-12
12-03-2022_01:13:10_19_1,19,1,2022-03-12
12-03-2022_02:23:52_24_1,24,1,2022-03-12
12-03-2022_07:52:58_81_1,81,1,2022-03-12
12-03-2022_21:01:58_86_2,86,2,2022-03-12
12-03-2022_06:59:09_33_1,33,1,2022-03-12
12-03-2022_06:38:56_38_2,38,2,2022-03-12
12-03-2022_15:19:13_34_2,34,2,2022-03-12
12-03-2022_15:53:29_69_1,69,1,2022-03-12
12-03-2022_17:18:42_83_2,83,2,2022-03-12
12-03-2022_12:43:47_27_1,27,1,2022-03-12
12-03-2022_23:54:55_24_2,24,2,2022-03-12
12-03-2022_07:16:20_55_3,55,3,2022-03-12
12-03-2022_01:43:58_38_1,38,1,2022-03-12
13-03-2022_17:57:59_40_3,40,3,2022-03-13
13-03-2022_23:54:29_13_2,13,2,2022-03-13
13-03-2022_09:16:24_92_2,92,2,2022-03-13
13-03-2022_23:37:21_58_1,58,1,2022-03-13
13-03-2022_15:23:12_20_3,20,3,2022-03-13
13-03-2022_07:07:55_5_2,5,2,2022-03-13
13-03-2022_19:27:52_99_3,99,3,2022-03-13
13-03-2022_04:28:19_63_2,63,2,2022-03-13
13-03-2022_10:10:11_31_3,31,3,2022-03-13
13-03-2022_02:07:02_75_1,75,1,2022-03-13
13-03-2022_01:52:35_9_3,9,3,2022-03-13
13-03-2022_13:05:58_53_2,53,2,2022-03-13
13-03-2022_18:45:40_2_3,2,3,2022-03-13
13-03-2022_07:19:05_64_3,64,3,2022-03-13
13-03-2022_22:56:49_78_3,78,3,2022-03-13
13-03-2022_13:53:10_90_3,90,3,2022-03-13
13-03-2022_12:04:52_21_1,21,1,2022-03-13
13-03-2022_12:19:35_77_3,77,3,2022-03-13
13-03-2022_21:21:11_93_2,93,2,2022-03-13
13-03-2022_02:25:17_55_1,55,1,2022-03-13
13-03-2022_07:15:51_7_3,7,3,2022-03-13
13-03-2022_08:45:12_88_1,88,1,2022-03-13
13-03-2022_01:02:48_10_3,10,3,2022-03-13
13-03-2022_09:06:36_2_2,2,2,2022-03-13
13-03-2022_17:47:16_90_3,90,3,2022-03-13
13-03-2022_06:59:17_50_1,50,1,2022-03-13
13-03-2022_06:09:43_56_2,56,2,2022-03-13
13-03-2022_03:34:06_65_1,65,1,2022-03-13
13-03-2022_05:48:28_68_1,68,1,2022-03-13
13-03-2022_14:57:52_71_1,71,1,2022-03-13
13-03-2022_01:26:52_97_1,97,1,2022-03-13
13-03-2022_21:15:46_99_1,99,1,2022-03-13
13-03-2022_13:30:24_22_2,22,2,2022-03-13
13-03-2022_04:03:08_64_3,64,3,2022-03-13
13-03-2022_19:41:16_31_2,31,2,2022-03-13
13-03-2022_20:06:07_99_2,99,2,2022-03-13
14-03-2022_08:25:09_53_3,53,3,2022-03-14
14-03-2022_09:37:59_81_1,81,1,2022-03-14
14-03-2022_06:26:01_26_1,26,1,2022-03-14
14-03-2022_14:55:06_83_2,83,2,2022-03-14
14-03-2022_23:51:13_74_2,74,2,2022-03-14
14-03-2022_20:16:12_13_3,13,3,2022-03-14
14-03-2022_11:46:20_23_3,23,3,2022-03-14
14-03-2022_19:27:14_48_1,48,1,2022-03-14
14-03-2022_17:52:05_35_2,35,2,2022-03-14
14-03-2022_07:39:14_70_2,70,2,2022-03-14
14-03-2022_22:15:02_6_1,6,1,2022-03-14
14-03-2022_18:34:32_33_3,33,3,2022-03-14
14-03-2022_06:25:15_98_2,98,2,2022-03-14
14-03-2022_23:16:58_77_1,77,1,2022-03-14
14-03-2022_15:11:51_76_2,76,2,2022-03-14
14-03-2022_23:45:43_97_1,97,1,2022-03-14
14-03-2022_17:15:35_97_2,97,2,2022-03-14
14-03-2022_22:56:24_86_1,86,1,2022-03-14
14-03-2022_14:07:13_42_3,42,3,2022-03-14
14-03-2022_12:13:34_59_1,59,1,2022-03-14
14-03-2022_15:35:13_15_1,15,1,2022-03-14
14-03-2022_12:14:33_36_2,36,2,2022-03-14
14-03-2022_14:19:41_31_1,31,1,2022-03-14
14-03-2022_12:48:10_4_3,4,3,2022-03-14
15-03-2022_19:10:37_25_2,25,2,2022-03-15
15-03-2022_11:05:04_40_2,40,2,2022-03-15
15-03-2022_04:54:46_91_1,91,1,2022-03-15
15-03-2022_13:29:19_11_3,11,3,2022-03-15
15-03-2022_15:57:16_40_3,40,3,2022-03-15
15-03-2022_02:59:13_72_1,72,1,2022-03-15
15-03-2022_15:49:24_98_1,98,1,2022-03-15
15-03-2022_14:52:16_20_1,20,1,2022-03-15
15-03-2022_16:13:35_29_2,29,2,2022-03-15
15-03-2022_07:21:50_37_2,37,2,2022-03-15
15-03-2022_03:08:22_21_1,21,1,2022-03-15
15-03-2022_19:19:41_100_3,100,3,2022-03-15
15-03-2022_17:08:08_33_3,33,3,2022-03-15
15-03-2022_17:43:12_95_2,95,2,2022-03-15
15-03-2022_10:31:18_65_2,65,2,2022-03-15
16-03-2022_16:21:27_30_1,30,1,2022-03-16
16-03-2022_19:42:56_27_2,27,2,2022-03-16
16-03-2022_23:11:27_54_1,54,1,2022-03-16
16-03-2022_23:41:57_56_1,56,1,2022-03-16
16-03-2022_01:27:37_15_1,15,1,2022-03-16
16-03-2022_14:22:18_22_3,22,3,2022-03-16
16-03-2022_10:18:16_97_2,97,2,2022-03-16
16-03-2022_17:19:22_64_2,64,2,2022-03-16
16-03-2022_17:29:43_81_2,81,2,2022-03-16
16-03-2022_21:46:34_60_2,60,2,2022-03-16
16-03-2022_22:33:13_88_3,88,3,2022-03-16
16-03-2022_18:14:37_12_3,12,3,2022-03-16
16-03-2022_17:57:19_52_1,52,1,2022-03-16
16-03-2022_10:50:48_56_1,56,1,2022-03-16
16-03-2022_06:21:21_9_2,9,2,2022-03-16
16-03-2022_09:03:30_97_1,97,1,2022-03-16
16-03-2022_05:03:28_30_3,30,3,2022-03-16
16-03-2022_22:44:58_22_2,22,2,2022-03-16
16-03-2022_02:55:54_92_3,92,3,2022-03-16
16-03-2022_08:08:20_93_3,93,3,2022-03-16
16-03-2022_19:37:57_51_3,51,3,2022-03-16
16-03-2022_08:26:06_93_2,93,2,2022-03-16
16-03-2022_23:48:17_93_1,93,1,2022-03-16
16-03-2022_06:37:46_71_3,71,3,2022-03-16
16-03-2022_18:07:57_76_3,76,3,2022-03-16
16-03-2022_06:05:46_74_2,74,2,2022-03-16
16-03-2022_04:41:58_32_3,32,3,2022-03-16
17-03-2022_21:25:53_53_3,53,3,2022-03-17
17-03-2022_20:30:33_72_3,72,3,2022-03-17
17-03-2022_12:41:19_37_3,37,3,2022-03-17
17-03-2022_14:14:56_46_3,46,3,2022-03-17
17-03-2022_15:54:24_1_2,1,2,2022-03-17
17-03-2022_07:14:23_43_1,43,1,2022-03-17
17-03-2022_19:16:51_86_1,86,1,2022-03-17
17-03-2022_16:38:56_84_3,84,3,2022-03-17
17-03-2022_20:05:10_32_1,32,1,2022-03-17
17-03-2022_05:31:55_92_1,92,1,2022-03-17
17-03-2022_21:40:17_28_2,28,2,2022-03-17
17-03-2022_20:50:52_82_3,82,3,2022-03-17
17-03-2022_08:55:19_38_2,38,2,2022-03-17
17-03-2022_20:57:42_58_2,58,2,2022-03-17
17-03-2022_03:49:04_2_2,2,2,2022-03-17
17-03-2022_17:19:53_74_2,74,2,2022-03-17
17-03-2022_03:33:41_85_2,85,2,2022-03-17
17-03-2022_20:10:05_17_1,17,1,2022-03-17
17-03-2022_13:09:54_26_3,26,3,2022-03-17
17-03-2022_13:52:15_84_2,84,2,2022-03-17
17-03-2022_17:23:18_16_1,16,1,2022-03-17
17-03-2022_08:02:34_20_2,20,2,2022-03-17
17-03-2022_07:44:59_42_2,42,2,2022-03-17
17-03-2022_17:41:25_69_2,69,2,2022-03-17
17-03-2022_06:58:39_86_2,86,2,2022-03-17
17-03-2022_05:38:31_24_2,24,2,2022-03-17
18-03-2022_14:48:59_67_2,67,2,2022-03-18
18-03-2022_21:54:28_69_3,69,3,2022-03-18
18-03-2022_16:58:18_97_2,97,2,2022-03-18
18-03-2022_13:48:44_14_3,14,3,2022-03-18
18-03-2022_17:21:49_86_2,86,2,2022-03-18
18-03-2022_05:20:42_14_1,14,1,2022-03-18
18-03-2022_05:48:48_79_1,79,1,2022-03-18
18-03-2022_06:50:53_9_3,9,3,2022-03-18
18-03-2022_02:59:15_14_3,14,3,2022-03-18
18-03-2022_12:45:33_48_2,48,2,2022-03-18
18-03-2022_18:41:07_96_3,96,3,2022-03-18
18-03-2022_10:18:13_63_3,63,3,2022-03-18
18-03-2022_03:20:20_74_1,74,1,2022-03-18
18-03-2022_11:12:50_3_2,3,2,2022-03-18
18-03-2022_16:02:44_75_3,75,3,2022-03-18
18-03-2022_19:31:11_6_3,6,3,2022-03-18
18-03-2022_01:51:09_14_1,14,1,2022-03-18
18-03-2022_19:05:39_90_1,90,1,2022-03-18
18-03-2022_03:45:28_94_1,94,1,2022-03-18
18-03-2022_10:52:21_21_1,21,1,2022-03-18
18-03-2022_11:12:04_97_1,97,1,2022-03-18
18-03-2022_02:51:03_95_2,95,2,2022-03-18
18-03-2022_06:48:59_42_2,42,2,2022-03-18
18-03-2022_18:33:15_4_2,4,2,2022-03-18
18-03-2022_02:21:07_34_3,34,3,2022-03-18
18-03-2022_18:34:12_52_2,52,2,2022-03-18
19-03-2022_13:10:30_49_2,49,2,2022-03-19
19-03-2022_14:10:47_68_1,68,1,2022-03-19
19-03-2022_09:40:55_41_2,41,2,2022-03-19
19-03-2022_13:01:36_26_2,26,2,2022-03-19
19-03-2022_12:44:20_41_1,41,1,2022-03-19
19-03-2022_21:53:18_31_3,31,3,2022-03-19
19-03-2022_21:27:38_4_1,4,1,2022-03-19
19-03-2022_11:57:35_92_1,92,1,2022-03-19
19-03-2022_17:26:08_11_1,11,1,2022-03-19
19-03-2022_08:45:12_95_1,95,1,2022-03-19
19-03-2022_16:03:18_87_1,87,1,2022-03-19
19-03-2022_05:10:51_52_2,52,2,2022-03-19
19-03-2022_01:55:40_2_2,2,2,2022-03-19
19-03-2022_19:12:04_26_3,26,3,2022-03-19
19-03-2022_18:44:29_90_2,90,2,2022-03-19
19-03-2022_21:42:05_26_2,26,2,2022-03-19
19-03-2022_17:37:52_68_2,68,2,2022-03-19
19-03-2022_05:40:01_5_1,5,1,2022-03-19
19-03-2022_17:16:53_70_1,70,1,2022-03-19
19-03-2022_15:17:30_61_1,61,1,2022-03-19
19-03-2022_03:42:01_20_3,20,3,2022-03-19
19-03-2022_02:45:28_95_2,95,2,2022-03-19
19-03-2022_07:41:23_84_1,84,1,2022-03-19
19-03-2022_03:54:40_90_1,90,1,2022-03-19
19-03-2022_03:33:17_95_3,95,3,2022-03-19
19-03-2022_05:04:55_1_3,1,3,2022-03-19
19-03-2022_13:44:30_94_2,94,2,2022-03-19
19-03-2022_08:01:24_42_3,42,3,2022-03-19
19-03-2022_04:46:46_68_2,68,2,2022-03-19
19-03-2022_01:53:10_30_3,30,3,2022-03-19
19-03-2022_09:05:37_84_2,84,2,2022-03-19
19-03-2022_20:24:43_44_2,44,2,2022-03-19
19-03-2022_22:55:36_5_1,5,1,2022-03-19
19-03-2022_21:27:54_49_1,49,1,2022-03-19
19-03-2022_22:18:28_97_2,97,2,2022-03-19
19-03-2022_06:06:24_64_1,64,1,2022-03-19
19-03-2022_19:58:04_88_2,88,2,2022-03-19
19-03-2022_17:12:23_63_3,63,3,2022-03-19
19-03-2022_16:09:43_29_3,29,3,2022-03-19
20-03-2022_04:56:40_93_2,93,2,2022-03-20
20-03-2022_05:34:05_74_2,74,2,2022-03-20
20-03-2022_09:32:58_21_2,21,2,2022-03-20
20-03-2022_14:23:57_61_3,61,3,2022-03-20
20-03-2022_22:01:07_17_2,17,2,2022-03-20
20-03-2022_01:12:21_79_3,79,3,2022-03-20
20-03-2022_15:30:19_49_3,49,3,2022-03-20
20-03-2022_15:39:44_97_3,97,3,2022-03-20
20-03-2022_13:51:22_92_1,92,1,2022-03-20
20-03-2022_15:27:20_65_2,65,2,2022-03-20
20-03-2022_04:19:54_98_1,98,1,2022-03-20
20-03-2022_19:47:36_50_3,50,3,2022-03-20
20-03-2022_17:14:56_18_1,18,1,2022-03-20
20-03-2022_19:34:51_40_2,40,2,2022-03-20
20-03-2022_12:30:59_96_2,96,2,2022-03-20
20-03-2022_20:30:41_65_2,65,2,2022-03-20
20-03-2022_22:35:38_76_2,76,2,2022-03-20
20-03-2022_06:33:31_75_2,75,2,2022-03-20
20-03-2022_07:23:17_90_2,90,2,2022-03-20
20-03-2022_09:15:39_38_3,38,3,2022-03-20
20-03-2022_07:29:24_15_3,15,3,2022-03-20
20-03-2022_14:02:11_37_3,37,3,2022-03-20
20-03-2022_12:17:18_82_1,82,1,2022-03-20
20-03-2022_14:50:41_93_1,93,1,2022-03-20
20-03-2022_12:34:29_73_2,73,2,2022-03-20
20-03-2022_02:51:26_94_1,94,1,2022-03-20
20-03-2022_02:30:17_27_1,27,1,2022-03-20
20-03-2022_11:52:40_33_3,33,3,2022-03-20
21-03-2022_16:32:25_79_2,79,2,2022-03-21
21-03-2022_08:14:51_47_2,47,2,2022-03-21
21-03-2022_12:28:24_26_3,26,3,2022-03-21
21-03-2022_13:44:43_83_1,83,1,2022-03-21
21-03-2022_14:44:23_50_3,50,3,2022-03-21
21-03-2022_01:49:03_17_1,17,1,2022-03-21
21-03-2022_15:52:38_74_3,74,3,2022-03-21
21-03-2022_02:05:09_20_1,20,1,2022-03-21
21-03-2022_02:02:09_85_1,85,1,2022-03-21
21-03-2022_18:36:53_60_1,60,1,2022-03-21
21-03-2022_15:18:46_71_3,71,3,2022-03-21
21-03-2022_08:49:15_93_3,93,3,2022-03-21
21-03-2022_03:50:27_74_3,74,3,2022-03-21
21-03-2022_16:31:22_76_2,76,2,2022-03-21
21-03-2022_01:47:56_56_2,56,2,2022-03-21
21-03-2022_18:59:37_92_1,92,1,2022-03-21
21-03-2022_18:41:09_88_2,88,2,2022-03-21
21-03-2022_11:05:41_77_2,77,2,2022-03-21
21-03-2022_13:50:49_69_3,69,3,2022-03-21
21-03-2022_23:58:16_37_3,37,3,2022-03-21
21-03-2022_04:30:02_61_1,61,1,2022-03-21
21-03-2022_11:29:43_93_2,93,2,2022-03-21
22-03-2022_07:05:46_31_1,31,1,2022-03-22
22-03-2022_11:55:57_29_1,29,1,2022-03-22
22-03-2022_06:41:19_14_1,14,1,2022-03-22
22-03-2022_21:23:02_78_1,78,1,2022-03-22
22-03-2022_12:01:11_65_3,65,3,2022-03-22
22-03-2022_03:11:47_84_2,84,2,2022-03-22
22-03-2022_14:20:29_84_3,84,3,2022-03-22
22-03-2022_04:03:10_87_1,87,1,2022-03-22
22-03-2022_07:19:12_60_2,60,2,2022-03-22
22-03-2022_06:43:46_92_2,92,2,2022-03-22
22-03-2022_06:35:33_86_2,86,2,2022-03-22
22-03-2022_03:02:10_95_2,95,2,2022-03-22
22-03-2022_15:18:05_49_1,49,1,2022-03-22
22-03-2022_18:03:50_61_2,61,2,2022-03-22
22-03-2022_14:22:15_94_3,94,3,2022-03-22
22-03-2022_08:09:21_31_3,31,3,2022-03-22
22-03-2022_06:33:42_39_3,39,3,2022-03-22
22-03-2022_05:57:50_5_1,5,1,2022-03-22
22-03-2022_03:11:10_11_2,11,2,2022-03-22
22-03-2022_23:17:26_48_2,48,2,2022-03-22
22-03-2022_12:40:28_34_2,34,2,2022-03-22
22-03-2022_18:43:28_68_1,68,1,2022-03-22
22-03-2022_17:11:21_39_1,39,1,2022-03-22
22-03-2022_14:16:51_15_1,15,1,2022-03-22
22-03-2022_09:22:43_15_2,15,2,2022-03-22
22-03-2022_05:27:39_31_2,31,2,2022-03-22
22-03-2022_07:46:41_80_2,80,2,2022-03-22
22-03-2022_08:05:33_19_1,19,1,2022-03-22
22-03-2022_03:20:14_47_1,47,1,2022-03-22
22-03-2022_10:57:11_85_1,85,1,2022-03-22
23-03-2022_19:16:12_2_1,2,1,2022-03-23
23-03-2022_06:07:53_24_1,24,1,2022-03-23
23-03-2022_10:16:27_68_3,68,3,2022-03-23
23-03-2022_18:15:52_17_2,17,2,2022-03-23
23-03-2022_05:24:13_37_3,37,3,2022-03-23
23-03-2022_20:55:42_25_1,25,1,2022-03-23
23-03-2022_18:37:23_6_1,6,1,2022-03-23
23-03-2022_08:47:47_52_1,52,1,2022-03-23
23-03-2022_16:04:13_25_2,25,2,2022-03-23
23-03-2022_14:03:32_53_2,53,2,2022-03-23
23-03-2022_03:31:43_75_1,75,1,2022-03-23
23-03-2022_09:32:53_26_1,26,1,2022-03-23
23-03-2022_02:12:19_26_2,26,2,2022-03-23
23-03-2022_11:25:30_56_2,56,2,2022-03-23
23-03-2022_02:33:24_87_1,87,1,2022-03-23
23-03-2022_15:01:59_8_3,8,3,2022-03-23
23-03-2022_16:19:13_2_2,2,2,2022-03-23
23-03-2022_23:39:08_42_2,42,2,2022-03-23
23-03-2022_21:33:51_98_3,98,3,2022-03-23
23-03-2022_04:55:18_93_1,93,1,2022-03-23
23-03-2022_14:39:48_99_3,99,3,2022-03-23
23-03-2022_03:51:35_100_3,100,3,2022-03-23
23-03-2022_04:05:49_34_2,34,2,2022-03-23
23-03-2022_19:58:56_27_1,27,1,2022-03-23
23-03-2022_16:34:04_57_1,57,1,2022-03-23
23-03-2022_04:28:11_52_3,52,3,2022-03-23
23-03-2022_05:58:23_24_2,24,2,2022-03-23
23-03-2022_19:49:37_35_1,35,1,2022-03-23
23-03-2022_16:28:23_68_2,68,2,2022-03-23
23-03-2022_21:56:38_3_1,3,1,2022-03-23
23-03-2022_02:59:22_61_3,61,3,2022-03-23
23-03-2022_19:21:40_54_3,54,3,2022-03-23
23-03-2022_14:09:15_69_3,69,3,2022-03-23
24-03-2022_16:06:15_5_3,5,3,2022-03-24
24-03-2022_01:39:33_96_2,96,2,2022-03-24
24-03-2022_13:21:48_26_3,26,3,2022-03-24
24-03-2022_23:53:24_48_3,48,3,2022-03-24
24-03-2022_18:47:28_2_1,2,1,2022-03-24
24-03-2022_07:15:34_70_2,70,2,2022-03-24
24-03-2022_04:09:37_47_2,47,2,2022-03-24
24-03-2022_17:18:14_81_2,81,2,2022-03-24
24-03-2022_11:15:07_97_2,97,2,2022-03-24
24-03-2022_08:17:12_67_2,67,2,2022-03-24
24-03-2022_16:32:41_60_3,60,3,2022-03-24
24-03-2022_03:38:45_73_2,73,2,2022-03-24
24-03-2022_08:36:39_79_1,79,1,2022-03-24
24-03-2022_18:42:49_3_3,3,3,2022-03-24
24-03-2022_14:46:56_20_3,20,3,2022-03-24
24-03-2022_02:33:12_76_3,76,3,2022-03-24
24-03-2022_14:09:31_23_2,23,2,2022-03-24
24-03-2022_16:11:43_79_1,79,1,2022-03-24
24-03-2022_23:20:45_35_1,35,1,2022-03-24
24-03-2022_04:13:31_68_3,68,3,2022-03-24
24-03-2022_15:51:04_15_2,15,2,2022-03-24
24-03-2022_11:28:39_63_3,63,3,2022-03-24
24-03-2022_16:33:16_29_1,29,1,2022-03-24
24-03-2022_13:35:22_100_2,100,2,2022-03-24
24-03-2022_09:44:11_57_1,57,1,2022-03-24
24-03-2022_06:12:35_71_1,71,1,2022-03-24
